filename,trial number,condition,target,face up,target up,analysis perioid len,last time in center aoi,first time in side aoi,valid gaze c %,longest non-valid combined,% inside center aoi bef disengagement,aoi border violation ,technical error,combination,csaccpindex,all time center
TV10_Face1.gazedata,0,happy.bmp,4,1000.0042,2982.812,1299.9932,266.6602,283.3262,1,0,0.98718,0,0,266.6602,0.13725,0.8334
TV10_Face1.gazedata,1,fearful.bmp,5,1000.1211,2968.9438,1566.6902,533.2769,549.957,1,0,0.98935,0,0,533.2769,0.45091,0.76955
TV10_Face1.gazedata,2,control.bmp,5,999.9041,2982.938,1883,849.7739,866.4338,1,0,0.99115,0,0,849.7739,0.82326,0.64168
TV10_Face1.gazedata,3,happy.bmp,4,1000.0498,2965.9988,1349.9468,316.5098,333.1758,1,0,0.98765,0,0,316.5098,0.19589,0.84944
TV10_Face1.gazedata,4,neutral.bmp,4,1000.0129,2970.1992,1633.303,599.9612,616.6311,1,0,0.98979,0,0,599.9612,0.52937,0.81187
TV10_Face1.gazedata,5,neutral.bmp,4,1000.0569,2966.6072,1300.02,266.645,283.3062,1,0,0.98718,0,0,266.645,0.13723,0.57746
TV10_Face1.gazedata,6,neutral.bmp,5,1000.1619,2966.415,1516.6648,483.1641,499.8269,0.94565,16.6729,0.82431,0,0,483.1641,0.39196,0.58582
TV10_Face1.gazedata,7,control.bmp,4,1001.364,2968.491,1518.1379,483.4441,500.113,0.72826,333.99,0.98902,0,1,-1,-1,0.5648
TV10_Face1.gazedata,8,control.bmp,4,1000.4441,2972.0151,1783.771,749.998,766.6641,0.88889,16.678,0.53288,0,1,-1,-1,0.24664
TV10_Face1.gazedata,9,neutral.bmp,5,999.875,2983.2739,1333.249,300.011,316.7209,1,0,0.98747,0,0,300.011,0.17648,0.85831
TV10_Face1.gazedata,10,fearful.bmp,4,1000.2981,2966.5261,1350.0291,316.394,333.0562,1,0,0.98766,0,0,316.394,0.19576,0.54809
TV10_Face1.gazedata,11,control.bmp,5,1001.1111,2964.73,1995.9651,-1,-1,0.42857,1161.417,0.39308,0,1,-1,-1,0.197
TV10_Face1.gazedata,12,fearful.bmp,4,1003.7441,2976.124,1270.375,233.25,249.916,0.97436,16.667,0.98688,0,0,233.25,0.097941,0.53891
TV10_Face1.gazedata,13,happy.bmp,5,1000.0591,2960.6499,2000.0339,-1,-1,0.8595,33.2939,0.19168,0,1,-1,-1,0.23905
TV10_Face1.gazedata,14,happy.bmp,5,1002.8772,2978.27,1638.6292,602.4429,619.105,1,0,0.98983,0,0,602.4429,0.53229,0.40572
TV10_Face1.gazedata,15,fearful.bmp,5,989.825,2888.231,1988.325,-1,-1,0.5678,417.562,1,0,1,-1,-1,1
TV10_Face2.gazedata,0,fearful.bmp,5,999.97,2961.439,1616.8369,583.5359,600.2048,1,0,0.98969,0,0,583.5359,0.51004,0.88646
TV10_Face2.gazedata,1,fearful.bmp,5,1000.396,2966.4402,1333.4861,299.769,316.4331,1,0,0.9875,0,0,299.769,0.1762,0.85344
TV10_Face2.gazedata,2,neutral.bmp,5,999.9609,2998.1169,1983.313,-1,-1,1,0,1,0,0,1000,1,1
TV10_Face2.gazedata,3,control.bmp,5,998.4949,2974.9431,1985.644,-1,-1,0,1985.644,0,0,1,-1,-1,0
TV10_Face2.gazedata,4,fearful.bmp,4,1002.7461,2966.6128,1302.729,266.7048,283.3599,1,0,0.98722,0,0,266.7048,0.1373,0.74077
TV10_Face2.gazedata,5,neutral.bmp,4,999.9412,2966.814,1316.7571,283.481,300.145,1,0,0.98734,0,0,283.481,0.15704,0.85356
TV10_Face2.gazedata,6,happy.bmp,4,999.8511,2966.8711,1983.4351,-1,-1,1,0,1,0,0,1000,1,0.8409
TV10_Face2.gazedata,7,neutral.bmp,4,1000.0181,2978.9832,1316.6909,283.3662,300.0381,1,0,0.98734,0,0,283.3662,0.1569,0.58413
TV10_Face2.gazedata,8,happy.bmp,5,1007.4399,2956.127,1991.604,-1,-1,0.016129,1058.501,1,0,1,-1,-1,1
TV10_Face2.gazedata,9,neutral.bmp,5,310.595,1222.0542,1300.9211,-1,-1,0,1300.9211,0,0,1,-1,-1,0
TV10_Face2.gazedata,10,control.bmp,4,18.1611,456.9009,492.0801,-1,-1,0.31034,247.53,1,0,1,-1,-1,1
TV10_Face2.gazedata,11,control.bmp,4,718.2988,798.7349,1533.5178,-1,-1,0,1533.5178,0,0,1,-1,-1,0
TV10_Face2.gazedata,12,fearful.bmp,4,132.8779,667.6589,817.2988,-1,-1,0.2,649.7148,1,0,1,-1,-1,1
TV10_Face2.gazedata,13,happy.bmp,5,1000.1199,2206.99,1985.7561,-1,-1,0.75833,484.8242,1,0,1,-1,-1,1
TV10_Face2.gazedata,14,happy.bmp,4,266.656,766.636,1049.958,-1,-1,0,1049.958,0,0,1,-1,-1,0
TV10_Face2.gazedata,15,control.bmp,5,83.3298,166.6602,266.656,-1,-1,0,266.656,0,0,1,-1,-1,0
TV19_Face1.gazedata,0,fearful.bmp,4,999.9758,2983.2349,1999.969,-1,-1,1,0,1,0,0,1000,1,1
TV19_Face1.gazedata,1,happy.bmp,5,1000.1189,2967.2751,1383.3909,349.9321,366.5959,1,0,0.98795,0,0,349.9321,0.23521,0.84923
TV19_Face1.gazedata,2,fearful.bmp,4,999.9912,2982.9819,1466.874,433.54,450.2048,1,0,0.98864,0,0,433.54,0.33358,0.89597
TV19_Face1.gazedata,3,neutral.bmp,5,999.9458,2983.9399,1516.6228,483.3411,500.0149,1,0,0.98901,0,0,483.3411,0.39217,0.83735
TV19_Face1.gazedata,4,happy.bmp,5,999.938,2983.3711,1483.241,449.978,466.635,1,0,0.98877,0,0,449.978,0.35292,0.82914
TV19_Face1.gazedata,5,happy.bmp,4,1000.0242,2966.1108,1499.78,466.4771,483.1399,1,0,0.98889,0,0,466.4771,0.37233,0.91641
TV19_Face1.gazedata,6,control.bmp,4,999.949,2983.3591,1566.5259,533.2871,549.9509,1,0,0.98936,0,0,533.2871,0.45093,0.92501
TV19_Face1.gazedata,7,fearful.bmp,5,1000.0288,2967.0911,1433.2649,399.9221,416.584,1,0,0.98837,0,0,399.9221,0.29403,0.90363
TV19_Face1.gazedata,8,happy.bmp,4,1000.064,2982.5769,1399.8682,366.5139,383.1321,1,0,0.98813,0,0,366.5139,0.25472,0.96668
TV19_Face1.gazedata,9,neutral.bmp,5,1000.085,2966.7988,1999.959,-1,-1,1,0,1,0,0,1000,1,1
TV19_Face1.gazedata,10,neutral.bmp,4,1000.084,2983.387,1983.4451,-1,-1,1,0,1,0,0,1000,1,0.89165
TV19_Face1.gazedata,11,control.bmp,5,999.9102,2983.9561,1416.4761,383.239,399.9021,1,0,0.98824,0,0,383.239,0.2744,0.89564
TV19_Face1.gazedata,12,control.bmp,5,999.936,2968.197,1299.9731,266.7141,283.3792,1,0,0.98718,0,0,266.7141,0.13731,0.82398
TV19_Face1.gazedata,13,fearful.bmp,5,1000.1731,2966.533,1999.824,-1,-1,1,0,1,0,0,1000,1,1
TV19_Face1.gazedata,14,control.bmp,4,999.8779,2982.6082,1516.0339,482.8291,499.4861,0.98913,16.6741,0.98901,1,1,-1,-1,0.78748
TV19_Face1.gazedata,15,neutral.bmp,4,999.895,2949.8931,1299.8979,266.6609,283.3369,1,0,0.98717,0,0,266.6609,0.13725,0.91597
TV19_Face2.gazedata,0,control.bmp,4,1000.0269,2966.0039,1499.8499,466.498,483.157,1,0,0.98889,0,0,466.498,0.37235,0.83687
TV19_Face2.gazedata,1,control.bmp,5,999.907,2967.2749,1283.311,250.1208,266.7839,1,0,0.98702,0,0,250.1208,0.11779,0.86612
TV19_Face2.gazedata,2,neutral.bmp,4,1000.041,2982.79,1433.375,400.0049,416.6709,1,0,0.98837,0,0,400.0049,0.29412,0.93346
TV19_Face2.gazedata,3,neutral.bmp,5,1000.0979,2983.7532,1466.8208,433.3721,450.042,1,0,0.98864,0,0,433.3721,0.33338,0.8211
TV19_Face2.gazedata,4,happy.bmp,5,999.9771,2966.7729,1333.3721,300.05,316.728,1,0,0.98749,0,0,300.05,0.17653,0.88705
TV19_Face2.gazedata,5,control.bmp,5,1000.021,2966.687,1716.604,683.2202,699.8831,1,0,0.99029,0,0,683.2202,0.62732,0.92503
TV19_Face2.gazedata,6,happy.bmp,4,999.8682,2966.2729,1366.6211,333.47,350.135,1,0,0.98781,0,0,333.47,0.21585,0.96652
TV19_Face2.gazedata,7,fearful.bmp,4,999.917,3000.032,1983.3809,-1,-1,1,0,1,0,0,1000,1,1
TV19_Face2.gazedata,8,fearful.bmp,4,983.2551,2983.2981,1966.678,-1,-1,1,0,1,0,0,1000,1,1
TV19_Face2.gazedata,9,fearful.bmp,5,999.9749,2966.5498,1999.864,-1,-1,1,0,1,0,0,1000,1,1
TV19_Face2.gazedata,10,neutral.bmp,5,999.5679,2983.561,1983.259,-1,-1,1,0,1,0,0,1000,1,1
TV19_Face2.gazedata,11,control.bmp,4,1000.0969,2966.7551,2000.0239,-1,-1,1,0,1,0,0,1000,1,1
TV19_Face2.gazedata,12,happy.bmp,4,999.9009,2966.7229,1999.885,-1,-1,1,0,1,0,0,1000,1,1
TV19_Face2.gazedata,13,happy.bmp,5,999.9851,2966.7002,1983.407,-1,-1,1,0,1,0,0,1000,1,1
TV19_Face2.gazedata,14,fearful.bmp,5,999.9521,2983.177,1999.855,-1,-1,1,0,1,0,0,1000,1,1
TV19_Face2.gazedata,15,neutral.bmp,4,1000.0029,2966.7742,1983.4519,-1,-1,1,0,1,0,0,1000,1,1
TV20_Face1.gazedata,0,fearful.bmp,5,1000.177,2983.2961,1633.3162,599.813,616.4731,1,0,0.9898,0,0,599.813,0.52919,0.69163
TV20_Face1.gazedata,1,neutral.bmp,5,999.9509,2970.25,1333.3389,300.0549,316.7239,1,0,0.9875,0,0,300.0549,0.17654,0.57634
TV20_Face1.gazedata,2,neutral.bmp,4,1001.1641,2983.3601,2001.0979,-1,-1,0.81967,244.4031,1,0,1,-1,-1,0.67919
TV20_Face1.gazedata,3,happy.bmp,5,999.9089,2983.584,1549.905,516.7339,533.332,1,0,0.98929,0,0,516.7339,0.43145,0.70822
TV20_Face1.gazedata,4,control.bmp,4,1009.7351,2972.7959,1609.7791,566.7139,583.3789,0.84536,188.5129,0.98965,0,0,566.7139,0.49025,0.80261
TV20_Face1.gazedata,5,fearful.bmp,4,1000.0178,2977.887,1983.4038,-1,-1,1,0,1,0,0,1000,1,0.69257
TV20_Face1.gazedata,6,happy.bmp,5,1000.0259,2967.9399,2008.5081,988.8579,991.8081,0.44262,1105.4949,0.99853,0,1,-1,-1,0.82946
TV20_Face1.gazedata,7,neutral.bmp,5,1000.1292,2966.5549,1416.6501,383.2,399.853,1,0,0.98824,0,0,383.2,0.27435,0.78242
TV20_Face1.gazedata,8,fearful.bmp,4,1000.0181,2976.3889,1999.863,-1,-1,1,0,1,0,0,1000,1,1
TV20_Face1.gazedata,9,fearful.bmp,5,1000.313,2983.8301,1450.2229,416.6499,433.3149,1,0,0.98851,0,0,416.6499,0.31371,0.69575
TV20_Face1.gazedata,10,happy.bmp,4,983.4639,2968.845,1200.0229,183.2231,199.8901,1,0,0.98611,0,0,183.2231,0.039086,0.29815
TV20_Face1.gazedata,11,control.bmp,5,1000.103,2967.105,1433.4861,400.0291,416.7161,1,0,0.023241,0,1,-1,-1,0.0083628
TV20_Face1.gazedata,12,happy.bmp,4,998.4248,2986.5571,1983.5198,-1,-1,0,1983.5198,1,0,1,-1,-1,1
TV20_Face1.gazedata,13,neutral.bmp,4,1000.2268,2983.2778,2000.157,-1,-1,1,0,1,0,0,1000,1,1
TV20_Face1.gazedata,14,control.bmp,4,1011.6621,2970.887,1511.5029,466.4651,483.125,0.76667,225.7661,0.98898,0,1,-1,-1,0.91654
TV20_Face1.gazedata,15,control.bmp,5,990.978,2953.4719,1974.9221,-1,-1,0.017699,1551.4412,0.20561,0,1,-1,-1,0.10251
TV20_Face2.gazedata,0,control.bmp,4,1000.0139,2990.4629,1400.116,366.7029,383.3679,0.82353,33.3408,0.9881,0,0,366.7029,0.25494,0.5865
TV20_Face2.gazedata,1,fearful.bmp,5,1000.0049,2974.1589,1989.679,-1,-1,0.75207,456.3799,0.76225,1,1,-1,-1,0.74357
TV20_Face2.gazedata,2,happy.bmp,5,999.877,2984.626,1666.7339,633.4968,650.1919,0.92079,33.301,0.98998,1,1,-1,-1,0.73754
TV20_Face2.gazedata,3,neutral.bmp,5,1000.2539,2984.345,1984.678,-1,-1,0.60833,651.1001,0.66354,1,1,-1,-1,0.32912
TV20_Face2.gazedata,4,neutral.bmp,5,984.6228,2957.8599,1976.97,-1,-1,0,1976.97,1,0,1,-1,-1,1
TV20_Face2.gazedata,5,control.bmp,5,1000.2751,2982.105,1993.3521,-1,-1,0,1993.3521,1,0,1,-1,-1,1
TV20_Face2.gazedata,6,fearful.bmp,4,1005.7148,2959.051,2005.624,-1,-1,0.80165,183.74,1,0,0,1000,1,0.61262
TV20_Face2.gazedata,7,neutral.bmp,4,1000.8159,2986.168,1987.022,-1,-1,0.51667,653.1511,1,0,1,-1,-1,1
TV20_Face2.gazedata,8,neutral.bmp,4,899.198,2965.782,1896.9202,-1,-1,0,1896.9202,0,0,1,-1,-1,0
TV20_Face2.gazedata,9,happy.bmp,4,1000.8179,2984.0339,2000.7629,-1,-1,0.525,883.2891,1,0,1,-1,-1,1
TV20_Face2.gazedata,10,happy.bmp,4,999.6731,2978.2109,1983.5361,-1,-1,0.51261,983.863,1,0,1,-1,-1,1
TV20_Face2.gazedata,11,fearful.bmp,5,1000.0369,2977.4238,1990.0859,-1,-1,0.0084034,1990.0859,1,0,1,-1,-1,0.66925
TV20_Face2.gazedata,12,fearful.bmp,4,999.8831,2993.064,1983.219,-1,-1,1,0,1,0,0,1000,1,1
TV20_Face2.gazedata,13,happy.bmp,5,1005.1318,2967.2759,1423.1318,383.886,400.5469,0.31395,870.603,0.88289,1,1,-1,-1,0.31492
TV20_Face2.gazedata,14,control.bmp,4,987.437,2965.4189,1972.9861,-1,-1,0.10084,1738.8281,1,0,1,-1,-1,1
TV20_Face2.gazedata,15,control.bmp,5,997.6272,2977.2971,1989.563,-1,-1,0,1989.563,0,0,1,-1,-1,0
TV32_Face1.gazedata,0,happy.bmp,5,1006.136,2955.311,1382.531,340.0281,358.373,0.30488,199.1089,0.98673,0,0,340.0281,0.22356,0.55101
TV32_Face1.gazedata,1,control.bmp,5,1007.7129,2979.261,1326.1599,283.7751,301.7729,0.87342,174.0972,0.98643,0,0,283.7751,0.15738,0.45996
TV32_Face1.gazedata,2,fearful.bmp,5,999.9829,2966.4932,1549.8838,516.585,533.231,1,0,0.98926,0,0,516.585,0.43128,0.85773
TV32_Face1.gazedata,3,happy.bmp,4,983.4922,2965.1421,1500.0442,466.552,483.2131,1,0,0.98889,0,0,466.552,0.37241,0.37252
TV32_Face1.gazedata,4,fearful.bmp,4,999.9802,2982.885,1399.9731,366.677,383.3459,1,0,0.98809,0,0,366.677,0.25491,0.71677
TV32_Face1.gazedata,5,happy.bmp,5,1000.1409,2983.3931,1416.7048,383.406,399.8899,1,0,0.98836,0,0,383.406,0.2746,0.82918
TV32_Face1.gazedata,6,neutral.bmp,5,1000.0249,2983.2949,1550.125,516.78,533.4331,1,0,0.98926,0,0,516.78,0.43151,0.7125
TV32_Face1.gazedata,7,happy.bmp,4,999.9619,2966.802,1483.2019,449.908,466.5759,1,0,0.98876,0,0,449.908,0.35283,0.63585
TV32_Face1.gazedata,8,neutral.bmp,4,999.916,2983.427,1366.55,333.3088,349.969,0.96386,16.6809,0.75602,0,0,333.3088,0.21566,0.28328
TV32_Face1.gazedata,9,control.bmp,4,1016.489,2972.042,1299.782,249.9861,266.626,1,0,0.9872,0,0,249.9861,0.11763,0.58264
TV32_Face1.gazedata,10,neutral.bmp,5,984.2139,3000.1091,1434.0879,416.51,433.207,0.93103,16.188,0.98836,0,0,416.51,0.31354,0.87083
TV32_Face1.gazedata,11,control.bmp,4,1000.1431,2982.001,1383.363,349.876,366.543,0.9881,16.667,0.98795,0,0,349.876,0.23515,0.69187
TV32_Face1.gazedata,12,neutral.bmp,4,999.5869,2966.582,1399.51,366.5891,383.2532,0.89412,16.6699,0.77404,0,0,366.5891,0.25481,0.76159
TV32_Face1.gazedata,13,fearful.bmp,4,1000.2849,2986.2031,1670.3411,635.896,653.3901,0.098039,1233.7671,0.24103,1,1,-1,-1,0.39694
TV32_Face1.gazedata,14,control.bmp,5,1000.0469,2991.9011,1383.427,349.9932,366.6602,1,0,0.98795,0,0,349.9932,0.23529,0.81694
TV32_Face1.gazedata,15,fearful.bmp,5,1000.0369,2966.4348,1499.8799,466.4409,483.0889,1,0,0.9889,0,0,466.4409,0.37228,0.57327
TV32_Face2.gazedata,0,happy.bmp,5,1000.0261,2983.8459,1483.3811,450.0249,466.6899,1,0,0.98877,0,0,450.0249,0.35297,0.62077
TV32_Face2.gazedata,1,happy.bmp,5,1000.1099,2970.4978,1466.572,433.1348,449.802,1,0,0.98864,0,0,433.1348,0.3331,0.36815
TV32_Face2.gazedata,2,neutral.bmp,5,999.8979,2983.457,1983.313,-1,-1,1,0,1,0,0,1000,1,0.89997
TV32_Face2.gazedata,3,neutral.bmp,4,995.627,2991.1431,1446.5698,416.7642,434.272,0.3908,184.4729,0.9879,1,1,-1,-1,0.56927
TV32_Face2.gazedata,4,control.bmp,5,1000.0298,2967.1958,1416.5359,383.157,399.8279,1,0,0.98823,0,0,383.157,0.2743,0.81997
TV32_Face2.gazedata,5,neutral.bmp,5,997.53,2986.1001,1981.011,-1,-1,0.95798,16.968,0.76562,0,0,1000,1,0.54161
TV32_Face2.gazedata,6,fearful.bmp,4,1010.6821,2983.4321,1494.0991,450.0981,466.7581,0.7,183.175,0.59126,0,1,-1,-1,0.66074
TV32_Face2.gazedata,7,fearful.bmp,5,999.8669,2958.6538,1983.314,-1,-1,1,0,1,0,0,1000,1,0.58695
TV32_Face2.gazedata,8,control.bmp,5,999.9971,2983.938,1333.3091,299.9832,316.6431,0.96296,33.325,0.76247,0,0,299.9832,0.17645,0.60406
TV32_Face2.gazedata,9,happy.bmp,4,999.8708,2966.6292,1999.825,-1,-1,0.99174,16.6511,1,0,0,1000,1,1
TV32_Face2.gazedata,10,fearful.bmp,4,1000.146,2966.6121,1566.762,533.2161,549.949,1,0,0.98932,0,0,533.2161,0.45084,0.87863
TV32_Face2.gazedata,11,neutral.bmp,4,1000.054,2966.635,1999.9609,-1,-1,1,0,1,0,0,1000,1,1
TV32_Face2.gazedata,12,fearful.bmp,5,999.97,3000.0532,1983.3101,-1,-1,1,0,1,0,0,1000,1,1
TV32_Face2.gazedata,13,control.bmp,4,1000.064,2967.1812,1333.4329,299.9902,316.696,1,0,0.98747,0,0,299.9902,0.17646,0.56895
TV32_Face2.gazedata,14,control.bmp,4,999.9529,2959.7791,1583.583,550.2891,566.9661,1,0,0.98947,0,0,550.2891,0.47093,0.60142
TV32_Face2.gazedata,15,happy.bmp,4,1003.0149,2949.9041,1986.4229,-1,-1,1,0,1,0,0,1000,1,1
TV42_Face1.gazedata,0,neutral.bmp,5,1000.0549,2983.5549,2000.041,-1,-1,0.87603,166.72,1,0,0,1000,1,0.97917
TV42_Face1.gazedata,1,fearful.bmp,4,999.843,2966.6072,1583.1909,550.012,566.687,1,0,0.98947,0,0,550.012,0.4706,0.7532
TV42_Face1.gazedata,2,neutral.bmp,4,1000.0461,2954.228,1888.02,854.6489,871.3198,0.48696,879.6731,0.99117,0,1,-1,-1,0.79858
TV42_Face1.gazedata,3,neutral.bmp,5,1000.0901,2966.9619,1466.583,416.4761,433.1389,1,0,0.98864,0,0,416.4761,0.3135,0.86648
TV42_Face1.gazedata,4,control.bmp,5,1000.106,2985.865,1400.1311,366.644,383.311,1,0,0.9881,0,0,366.644,0.25488,0.69636
TV42_Face1.gazedata,5,control.bmp,4,999.9192,2967.5579,1416.6072,383.355,400.022,1,0,0.98823,0,0,383.355,0.27454,0.47271
TV42_Face1.gazedata,6,happy.bmp,5,1000.0269,2966.4211,1999.8489,-1,-1,1,0,1,0,0,1000,1,1
TV42_Face1.gazedata,7,happy.bmp,4,1000.0659,2966.6641,1883.4709,516.498,866.6899,0.87719,216.6331,0.81407,1,1,-1,-1,0.87862
TV42_Face1.gazedata,8,neutral.bmp,4,999.9751,2983.8662,1383.3511,350.041,366.7102,1,0,0.98795,0,0,350.041,0.23534,0.85829
TV42_Face1.gazedata,9,control.bmp,4,999.9099,2984.5542,1366.8459,334.019,350.6812,0.6988,349.229,0.72012,0,1,-1,-1,0.54595
TV42_Face1.gazedata,10,happy.bmp,5,1000.092,2966.552,1999.9451,-1,-1,1,0,1,0,0,1000,1,1
TV42_Face1.gazedata,11,happy.bmp,4,1004.082,2982.717,1337.4221,300.0151,316.6812,0.9875,0,0.98754,0,0,300.0151,0.17649,0.90022
TV42_Face1.gazedata,12,fearful.bmp,5,1000.353,2983.5132,2000.2971,-1,-1,1,0,1,0,0,1000,1,1
TV42_Face1.gazedata,13,fearful.bmp,4,999.8479,2971.196,1366.8169,333.647,350.303,0.63855,232.603,0.98781,1,1,-1,-1,0.87028
TV42_Face1.gazedata,14,control.bmp,5,1000.021,2983.9871,1350.0891,316.655,333.322,0.71951,316.3149,0.98765,0,1,-1,-1,0.48746
TV42_Face1.gazedata,15,fearful.bmp,5,1000.199,2966.491,2000.0969,-1,-1,0.99174,16.6692,1,0,0,1000,1,1
TV42_Face2.gazedata,0,fearful.bmp,5,1000.0549,2966.9539,1983.467,-1,-1,0.925,133.2278,0.7815,0,0,1000,1,0.89121
TV42_Face2.gazedata,1,neutral.bmp,4,1001.062,2975.7729,1984.5969,-1,-1,0.64516,331.217,1,0,1,-1,-1,1
TV42_Face2.gazedata,2,happy.bmp,4,999.9829,2966.082,1333.27,300.001,316.6631,1,0,0.9875,0,0,300.001,0.17647,0.88297
TV42_Face2.gazedata,3,neutral.bmp,4,999.948,2983.4939,1999.7122,-1,-1,1,0,1,0,0,1000,1,0.90813
TV42_Face2.gazedata,4,fearful.bmp,5,999.938,2967.5059,1349.9531,316.7219,333.394,1,0,0.98765,0,0,316.7219,0.19614,0.8702
TV42_Face2.gazedata,5,control.bmp,4,999.9561,2966.6492,1450.103,416.7661,433.4751,1,0,0.7356,0,0,416.7661,0.31384,0.70709
TV42_Face2.gazedata,6,control.bmp,4,999.8569,2983.177,1999.814,-1,-1,0.85124,299.9321,1,0,1,-1,-1,0.65009
TV42_Face2.gazedata,7,happy.bmp,5,1000.123,2967.261,1983.988,-1,-1,0.76667,399.3459,1,0,1,-1,-1,1
TV42_Face2.gazedata,8,fearful.bmp,4,999.978,2966.2871,1416.6589,383.3582,400.0161,1,0,0.98824,0,0,383.3582,0.27454,0.8746
TV42_Face2.gazedata,9,control.bmp,5,999.8059,2952.5901,1982.8269,-1,-1,0.81513,349.4038,0.98317,1,1,-1,-1,0.92398
TV42_Face2.gazedata,10,happy.bmp,4,1000.0781,2970.7961,1983.469,-1,-1,1,0,1,0,0,1000,1,1
TV42_Face2.gazedata,11,neutral.bmp,5,999.8979,2970.9509,1999.469,-1,-1,1,0,1,0,0,1000,1,1
