filename,trial number,condition,target,face up,target up,analysis perioid len,last time in center aoi,first time in side aoi,valid gaze c %,longest non-valid combined,% inside center aoi bef disengagement,aoi border violation ,technical error,combination,csaccpindex,all time center
TV05_Face2.gazedata,15,happy.bmp,5,999.8511,2966.8721,1982.9351,-1,-1,0.90833,66.7051,1,0,0,1000,1,1
TV61_Face1.gazedata,0,neutral.bmp,4,1000.053,2982.7891,1483.3291,449.9541,466.6121,1,0,0.98877,0,0,449.9541,0.35289,0.65422
TV61_Face1.gazedata,1,control.bmp,4,999.7981,2966.803,1499.9241,466.7991,483.4661,1,0,0.98889,0,0,466.7991,0.3727,0.79496
TV61_Face1.gazedata,2,happy.bmp,4,1000.0491,2966.7629,1350.2402,316.8279,333.54,1,0,0.98762,0,0,316.8279,0.19627,0.73229
TV61_Face1.gazedata,3,neutral.bmp,5,999.99,2967.062,1483.3601,450.0371,466.7012,1,0,0.98877,0,0,450.0371,0.35298,0.83255
TV61_Face1.gazedata,4,fearful.bmp,5,1000.0811,2966.6499,1616.6401,583.228,599.895,1,0,0.98969,0,0,583.228,0.50968,0.81588
TV61_Face1.gazedata,5,fearful.bmp,4,983.3352,2966.2249,1466.5952,449.9248,466.594,1,0,0.98863,0,0,449.9248,0.35285,0.73958
TV61_Face1.gazedata,6,happy.bmp,5,983.448,2983.1201,1483.3269,466.5081,483.2161,1,0,0.98874,0,0,466.5081,0.37236,0.65273
TV61_Face1.gazedata,7,neutral.bmp,4,1000.29,2966.6609,1316.7878,283.179,299.8398,1,0,0.98735,0,0,283.179,0.15668,0.60669
TV61_Face1.gazedata,8,fearful.bmp,4,983.291,2966.751,1433.394,416.6741,433.4409,1,0,0.9883,0,0,416.6741,0.31373,0.78575
TV61_Face1.gazedata,9,neutral.bmp,5,983.145,2957.23,1449.7979,433.3291,449.989,1,0,0.98851,0,0,433.3291,0.33333,0.43803
TV61_Face1.gazedata,10,fearful.bmp,5,983.1838,2966.7119,1982.7419,-1,-1,0.97479,16.6709,0.48746,0,1,-1,-1,0.42678
TV61_Face1.gazedata,11,happy.bmp,4,999.9429,2960.4102,1316.7161,283.437,300.1091,1,0,0.98734,0,0,283.437,0.15698,0.32689
TV61_Face1.gazedata,12,control.bmp,4,983.3701,2966.553,1266.7141,250.012,266.6831,1,0,0.98684,0,0,250.012,0.11766,0.70588
TV61_Face1.gazedata,13,control.bmp,5,983.353,2961.146,1483.9009,466.676,483.8818,1,0,0.98841,0,0,466.676,0.37256,0.59803
TV61_Face1.gazedata,14,happy.bmp,5,1000.0149,2966.6191,1983.4341,-1,-1,1,0,1,0,0,1000,1,1
TV61_Face1.gazedata,15,control.bmp,5,1000.0691,2950.5159,1450.1101,416.7119,433.377,1,0,0.98851,0,0,416.7119,0.31378,0.77303
TV61_Face2.gazedata,0,happy.bmp,5,1000.0688,2966.613,1433.4568,399.998,416.719,1,0,0.98834,0,0,399.998,0.29412,0.90798
TV61_Face2.gazedata,1,fearful.bmp,4,983.189,2966.25,1416.6418,400.1602,416.7891,1,0,0.98826,0,0,400.1602,0.29431,0.66816
TV61_Face2.gazedata,2,neutral.bmp,5,983.0969,2966.9219,1966.605,-1,-1,1,0,1,0,0,1000,1,0.81932
TV61_Face2.gazedata,3,control.bmp,4,983.342,2966.7219,1400.0701,383.3879,400.0591,1,0,0.98809,0,0,383.3879,0.27457,0.75211
TV61_Face2.gazedata,4,happy.bmp,4,983.196,2966.7449,1966.7122,-1,-1,1,0,1,0,0,1000,1,0.87815
TV61_Face2.gazedata,5,neutral.bmp,5,983.314,2966.3169,1966.6528,-1,-1,0.9916,16.6602,0.74574,0,0,1000,1,0.53351
TV61_Face2.gazedata,6,fearful.bmp,5,983.3398,2958.261,1550.554,533.3489,550.562,1,0,0.9889,0,0,533.3489,0.451,0.41535
TV61_Face2.gazedata,7,neutral.bmp,4,978.9971,2958.3918,1445.6072,433.2729,449.9451,1,0,0.98847,0,0,433.2729,0.33326,0.37403
TV61_Face2.gazedata,8,control.bmp,5,969.8879,2974.707,1253.3472,249.9299,266.7981,0.96053,16.4109,0.98654,0,0,249.9299,0.11756,0.31214
TV61_Face2.gazedata,9,fearful.bmp,5,983.333,2966.7319,1966.7561,-1,-1,1,0,1,0,0,1000,1,1
TV61_Face2.gazedata,10,happy.bmp,5,983.073,2966.8091,1966.6008,-1,-1,1,0,1,0,0,1000,1,0.60083
TV61_Face2.gazedata,11,control.bmp,5,983.3591,2964.9102,1974.833,-1,-1,0.50847,669.7651,1,0,1,-1,-1,1
TV61_Face2.gazedata,12,fearful.bmp,4,996.5889,2966.4619,1821.2109,790.252,807.958,0.27027,682.219,0.99028,1,1,-1,-1,0.71141
TV61_Face2.gazedata,13,happy.bmp,4,975.2061,2968.8271,1964.2778,-1,-1,0.045455,810.4409,0.1752,0,1,-1,-1,0.1956
TV61_Face2.gazedata,14,neutral.bmp,4,989.262,2975.0801,1978.6858,954.2729,971.8479,0.11607,739.2449,0.9452,1,1,-1,-1,0.78563
TV61_Face2.gazedata,15,control.bmp,4,999.7729,2946.448,1999.1738,-1,-1,0.61207,410.9639,0.65098,0,1,-1,-1,0.47784
TV07_Face1.gazedata,0,neutral.bmp,4,999.762,2999.9968,1533.2349,500.1428,516.8069,1,0,0.98913,0,0,500.1428,0.41193,0.58917
TV07_Face1.gazedata,1,control.bmp,5,1000.1221,2967.262,1300.1289,266.6721,283.3369,1,0,0.98718,0,0,266.6721,0.13726,0.55226
TV07_Face1.gazedata,2,happy.bmp,4,999.9819,2982.885,1983.3398,-1,-1,1,0,1,0,0,1000,1,0.79994
TV07_Face1.gazedata,3,fearful.bmp,4,999.917,2966.7559,1566.6899,533.4048,550.0688,1,0,0.98936,0,0,533.4048,0.45106,0.84935
TV07_Face1.gazedata,4,happy.bmp,5,1000.135,2967.1631,1366.8149,333.3411,350.0061,1,0,0.98781,0,0,333.3411,0.2157,0.46022
TV07_Face1.gazedata,5,neutral.bmp,5,999.9631,2983.374,1449.9961,416.6851,433.3591,1,0,0.9885,0,0,416.6851,0.31375,0.47083
TV07_Face1.gazedata,6,control.bmp,5,1000.0029,2966.623,1399.9189,366.5791,383.2441,1,0,0.9881,0,0,366.5791,0.2548,0.56902
TV07_Face1.gazedata,7,control.bmp,4,1000.073,2966.0239,1566.7439,533.3398,550.0078,1,0,0.98936,0,0,533.3398,0.45099,0.88301
TV07_Face1.gazedata,8,fearful.bmp,4,999.9819,2967.248,1449.9929,416.6831,433.344,1,0,0.98851,0,0,416.6831,0.31374,0.62339
TV07_Face1.gazedata,9,happy.bmp,4,1000.0559,2984.5349,1983.4041,-1,-1,1,0,1,0,0,1000,1,0.93766
TV07_Face1.gazedata,10,fearful.bmp,5,1001.0291,2961.804,1301.364,266.082,283.668,0.5443,99.061,0.98649,1,1,-1,-1,0.54901
TV07_Face1.gazedata,11,neutral.bmp,5,999.886,2976.3579,1299.896,266.6938,283.343,1,0,0.98719,0,0,266.6938,0.13729,0.32138
TV07_Face1.gazedata,12,happy.bmp,5,1000.0601,2983.4722,1266.7639,233.3821,250.051,1,0,0.98684,0,0,233.3821,0.098097,0.31251
TV07_Face1.gazedata,13,neutral.bmp,4,1000.1389,2989.342,1300.0369,266.5679,283.2339,1,0,0.98718,0,0,266.5679,0.13714,0.33283
TV07_Face1.gazedata,14,fearful.bmp,5,1000.04,2970.3318,1733.3311,699.9658,716.6318,1,0,0.99038,0,0,699.9658,0.64702,0.56851
TV07_Face1.gazedata,15,control.bmp,4,1000.0029,2949.1812,1516.6179,483.283,499.949,1,0,0.98901,0,0,483.283,0.3921,0.6221
TV07_Face2.gazedata,0,fearful.bmp,5,1000.1799,2967.1912,1533.498,500.0061,516.6611,0.93548,17.0339,0.61947,0,1,-1,-1,0.74046
TV07_Face2.gazedata,1,fearful.bmp,4,999.8381,2984.238,1988.1021,-1,-1,0.66667,603.979,1,0,1,-1,-1,0.74753
TV07_Face2.gazedata,2,control.bmp,5,983.2729,2967.636,1316.5078,299.9421,316.5759,1,0,0.98737,0,0,299.9421,0.1764,0.74796
TV07_Face2.gazedata,3,happy.bmp,5,1000.1211,2967.4111,1533.2539,499.8162,516.467,0.96774,33.3489,0.98914,0,0,499.8162,0.41155,0.74489
TV07_Face2.gazedata,4,fearful.bmp,5,1000.072,2966.168,1700.1401,666.7341,683.4021,0.98058,16.6699,0.9902,0,0,666.7341,0.60792,0.73231
TV07_Face2.gazedata,5,happy.bmp,4,1002.1282,2987.9819,1457.1912,421.5598,438.24,0.17045,571.7979,0.98855,0,1,-1,-1,0.70887
TV07_Face2.gazedata,6,control.bmp,4,999.9241,2979.2471,1999.8381,-1,-1,1,0,1,0,0,1000,1,0.57971
TV07_Face2.gazedata,7,happy.bmp,5,999.9399,2983.0339,1768.5278,734.479,751.9419,0.71028,349.4189,0.99013,1,1,-1,-1,0.80687
TV07_Face2.gazedata,8,happy.bmp,4,999.968,2977.7239,1999.333,-1,-1,0.47107,1066.021,0.45848,0,1,-1,-1,0.38411
TV07_Face2.gazedata,9,neutral.bmp,4,999.96,2968.6689,1989.301,-1,-1,0,1989.301,0,0,1,-1,-1,0
TV07_Face2.gazedata,10,neutral.bmp,5,1000.189,2965.1909,1994.5339,-1,-1,0.44167,518.991,0.67812,0,1,-1,-1,0.33966
TV07_Face2.gazedata,11,neutral.bmp,4,999.9341,2982.9141,1950.2241,916.9839,933.605,1,0,0.99148,0,0,916.9839,0.90233,0.65853
TV07_Face2.gazedata,12,control.bmp,4,1000.0051,2967.1431,1416.4871,383.145,399.813,0.98837,16.657,0.98823,1,1,-1,-1,0.70705
TV07_Face2.gazedata,13,fearful.bmp,4,999.989,2966.405,1466.564,433.248,449.9141,1,0,0.98864,0,0,433.248,0.33323,0.77826
TV07_Face2.gazedata,14,neutral.bmp,5,999.9651,2952.613,1266.6301,233.3459,250.0081,1,0,0.98685,0,0,233.3459,0.098054,0.63413
TV07_Face2.gazedata,15,control.bmp,5,1001.3608,2916.7329,1401.189,366.499,383.167,0.92941,33.3291,0.9881,0,0,366.499,0.2547,0.59727
TV08_Face1.gazedata,0,neutral.bmp,5,1000.0891,2968.3911,1350.0491,299.9851,316.644,1,0,0.98766,0,0,299.9851,0.17645,0.4928
TV08_Face1.gazedata,1,control.bmp,5,999.717,2996.5029,1985.5352,-1,-1,0.0087719,1207.4751,0,0,1,-1,-1,0
TV08_Face1.gazedata,2,fearful.bmp,4,996.9629,2982.6821,1530.2278,499.9451,516.6079,0.71277,346.0029,0.98911,0,1,-1,-1,0.82913
TV08_Face1.gazedata,3,fearful.bmp,4,1000.2021,2954.959,2000.1489,-1,-1,0.96694,49.9839,0.95001,0,0,1000,1,0.47841
TV08_Face1.gazedata,4,happy.bmp,4,1000.0039,2956.1331,1383.408,350.072,366.729,1,0,0.98796,0,0,350.072,0.23538,0.34403
TV08_Face1.gazedata,5,happy.bmp,4,999.6111,2965.571,1995.541,-1,-1,0.5641,856.833,0.56188,0,1,-1,-1,0.28156
TV08_Face1.gazedata,6,neutral.bmp,5,1000.0449,2968.55,1999.8469,-1,-1,1,0,1,0,0,1000,1,1
TV08_Face1.gazedata,7,control.bmp,4,1000.085,2984.511,1366.7449,333.2659,349.9229,1,0,0.98781,0,0,333.2659,0.21561,0.7762
TV08_Face1.gazedata,8,neutral.bmp,4,999.821,2962.2419,1399.8892,366.7378,383.4089,1,0,0.98809,0,0,366.7378,0.25499,0.82824
TV08_Face1.gazedata,9,neutral.bmp,4,989.5032,2973.0298,1987.55,-1,-1,0,1987.55,0,0,1,-1,-1,0
TV08_Face1.gazedata,10,fearful.bmp,5,1003.666,2987.5232,1362.9841,326.1741,342.8381,0.097561,1055.7661,0.98777,0,1,-1,-1,0.7643
TV08_Face1.gazedata,11,happy.bmp,5,1000.1021,2967.738,1996.9651,-1,-1,0.47934,546.7581,1,0,1,-1,-1,0.89048
TV08_Face1.gazedata,12,control.bmp,4,1000.1831,2965.7549,1433.325,399.8569,416.5149,1,0,0.98838,0,0,399.8569,0.29395,0.35572
TV08_Face1.gazedata,13,control.bmp,5,999.865,2984.3799,1383.4021,350.1638,366.877,0.97619,16.6589,0.98792,0,0,350.1638,0.23549,0.34159
TV08_Face1.gazedata,14,happy.bmp,5,1001.272,2969.9341,2001.2319,-1,-1,0,2001.2319,0,0,1,-1,-1,0
TV08_Face1.gazedata,15,fearful.bmp,5,999.979,2754.3901,1733.261,699.8979,716.6121,1,0,0.99036,0,0,699.8979,0.64694,0.45519
TV08_Face2.gazedata,0,control.bmp,4,999.896,2976.0901,1633.8599,299.8879,617.302,0.82828,283.4109,0.80573,0,1,-1,-1,0.32972
TV08_Face2.gazedata,1,control.bmp,5,996.3589,2985.303,1979.7739,-1,-1,0.7395,299.865,1,0,1,-1,-1,1
TV08_Face2.gazedata,2,happy.bmp,4,999.96,2966.5479,1999.9199,-1,-1,0,1999.9199,0,0,1,-1,-1,0
TV08_Face2.gazedata,3,neutral.bmp,4,991.1199,2977.324,1983.188,-1,-1,0.18644,1329.5959,1,0,1,-1,-1,0.97073
TV08_Face2.gazedata,4,fearful.bmp,4,999.989,2984.5762,1399.9529,366.625,383.29,1,0,0.9881,0,0,366.625,0.25485,0.8627
TV08_Face2.gazedata,5,happy.bmp,5,988.2141,2983.324,1986.9712,-1,-1,0,1986.9712,0,0,1,-1,-1,0
TV08_Face2.gazedata,6,neutral.bmp,5,995.8,2987.929,1981.801,-1,-1,0,1981.801,0,0,1,-1,-1,0.11884
TV08_Face2.gazedata,7,fearful.bmp,4,995.947,2966.5479,1995.907,-1,-1,0,1995.907,0,0,1,-1,-1,0
TV08_Face2.gazedata,8,neutral.bmp,5,983.395,2965.031,1966.9111,-1,-1,0.88983,216.6951,1,0,1,-1,-1,1
TV08_Face2.gazedata,9,control.bmp,4,996.6821,2966.5479,1996.6421,-1,-1,0,1996.6421,0,0,1,-1,-1,0
TV08_Face2.gazedata,10,happy.bmp,4,1007.533,2985.4741,1457.6111,416.6912,433.4031,0.98864,16.0959,0.98853,0,0,416.6912,0.31375,0.7827
TV08_Face2.gazedata,11,happy.bmp,5,999.731,2966.1882,1999.3298,-1,-1,0.7686,466.1638,0.75851,0,1,-1,-1,0.38078
TV08_Face2.gazedata,12,fearful.bmp,5,985.1731,2966.5481,1985.1331,-1,-1,0.0084034,1985.1331,1,0,1,-1,-1,1
TV08_Face2.gazedata,13,neutral.bmp,4,999.875,2992.334,1999.145,-1,-1,0.22034,882.634,1,0,1,-1,-1,1
TV08_Face2.gazedata,14,control.bmp,5,999.96,2966.5481,1999.9202,-1,-1,0,1999.9202,0,0,1,-1,-1,0
TV08_Face2.gazedata,15,fearful.bmp,5,1009.76,2962.998,2009.7571,-1,-1,0.59504,789.699,1,0,1,-1,-1,1
TV44_Face1.gazedata,0,fearful.bmp,5,1000.127,2966.5342,2000.053,-1,-1,1,0,1,0,0,1000,1,1
TV44_Face1.gazedata,1,happy.bmp,5,999.926,2983.084,1983.2981,-1,-1,1,0,1,0,0,1000,1,1
TV44_Face1.gazedata,2,fearful.bmp,4,1000.0559,2966.647,1983.4409,-1,-1,1,0,1,0,0,1000,1,0.78239
TV44_Face1.gazedata,3,happy.bmp,4,999.8879,2966.2839,1983.25,-1,-1,1,0,1,0,0,1000,1,0.90394
TV44_Face1.gazedata,4,control.bmp,4,1000.22,2983.5,1283.4441,249.958,266.6072,1,0,0.98703,0,0,249.958,0.1176,0.45001
TV44_Face1.gazedata,5,control.bmp,5,1000.0042,2991.135,2000.0471,966.72,983.3711,1,0,0.54988,0,1,-1,-1,0.31332
TV44_Face1.gazedata,6,neutral.bmp,5,1010.553,2983.4229,1511.093,467.2229,483.8809,0.89011,105.3591,0.98898,0,0,467.2229,0.3732,0.69671
TV44_Face1.gazedata,7,fearful.bmp,5,1000.1011,2982.937,1999.9729,-1,-1,1,0,1,0,0,1000,1,0.99584
TV44_Face1.gazedata,8,neutral.bmp,4,999.9961,2983.229,1749.9561,716.6018,733.3059,1,0,0.99045,0,0,716.6018,0.66659,0.87501
TV44_Face1.gazedata,9,happy.bmp,4,999.9871,2966.5291,1999.9651,-1,-1,1,0,1,0,0,1000,1,1
TV44_Face1.gazedata,10,fearful.bmp,4,999.8069,2983.2749,1983.2458,-1,-1,1,0,1,0,0,1000,1,1
TV44_Face1.gazedata,11,neutral.bmp,4,999.9241,2983.479,1983.4861,-1,-1,1,0,1,0,0,1000,1,1
TV44_Face1.gazedata,12,control.bmp,4,1000.052,2938.6628,1988.8511,-1,-1,0.70833,520.0229,0.99161,0,1,-1,-1,0.68401
TV44_Face1.gazedata,13,neutral.bmp,5,1000.0281,2983.8369,1500.0569,466.7371,483.3589,1,0,0.98892,0,0,466.7371,0.37263,0.86655
TV44_Face1.gazedata,14,happy.bmp,5,999.9639,2966.824,1983.3149,-1,-1,1,0,1,0,0,1000,1,1
TV44_Face1.gazedata,15,control.bmp,5,999.9639,2883.583,1983.3799,-1,-1,1,0,0.81514,0,0,1000,1,0.41452
TV44_Face2.gazedata,0,fearful.bmp,5,999.824,2967.772,1383.189,350.042,366.7039,1,0,0.86745,0,0,350.042,0.23534,0.85762
TV44_Face2.gazedata,1,happy.bmp,5,1000.1689,2966.3408,1383.335,349.8379,366.5029,1,0,0.98795,0,0,349.8379,0.2351,0.89541
TV44_Face2.gazedata,2,neutral.bmp,4,983.269,2966.1279,1516.6492,483.386,500.051,1,0,0.98901,0,0,483.386,0.39222,0.88715
TV44_Face2.gazedata,3,control.bmp,4,1000.2661,2983.4722,1983.8511,-1,-1,1,0,0.66383,0,1,-1,-1,0.50833
TV44_Face2.gazedata,4,control.bmp,4,1000.2678,2983.4509,1995.6938,-1,-1,0.32231,1362.437,0.30897,0,1,-1,-1,0.32503
TV44_Face2.gazedata,5,fearful.bmp,5,1000.0449,2983.186,1999.98,-1,-1,1,0,1,0,0,1000,1,1
TV44_Face2.gazedata,6,control.bmp,5,999.969,2983.981,1983.4529,-1,-1,1,0,0.55459,0,1,-1,-1,0.27496
TV44_Face2.gazedata,7,control.bmp,5,1000.011,2988.136,1283.4612,251.376,268.0461,0.89744,116.656,0.42861,0,1,-1,-1,0.34976
TV44_Face2.gazedata,8,neutral.bmp,5,1000.1292,2983.5891,1633.4941,600.0239,616.6951,1,0,0.8469,0,0,600.0239,0.52944,0.82905
TV44_Face2.gazedata,9,happy.bmp,4,999.845,2983.3931,1983.4211,-1,-1,1,0,1,0,0,1000,1,1
TV44_Face2.gazedata,10,happy.bmp,5,983.4812,2966.4529,1983.3401,-1,-1,1,0,1,0,0,1000,1,1
TV44_Face2.gazedata,11,fearful.bmp,4,1000.082,2966.6799,1983.457,-1,-1,0.99167,16.667,1,0,0,1000,1,1
TV44_Face2.gazedata,12,neutral.bmp,5,1000.22,2983.3101,2000.071,-1,-1,1,0,1,0,0,1000,1,1
TV44_Face2.gazedata,13,neutral.bmp,4,1000.144,2982.6938,1600.05,566.574,583.24,1,0,0.98958,0,0,566.574,0.49009,0.83759
TV44_Face2.gazedata,14,fearful.bmp,4,1000.1499,2983.228,2000.115,-1,-1,1,0,1,0,0,1000,1,1
TV44_Face2.gazedata,15,happy.bmp,4,999.9919,2966.5349,1999.969,-1,-1,1,0,1,0,0,1000,1,1
TV06_Face1.gazedata,0,neutral.bmp,4,1000.1812,2983.2781,2000.0552,-1,-1,1,0,1,0,0,1000,1,1
TV06_Face1.gazedata,1,fearful.bmp,5,1000.0129,2966.7471,1416.936,383.5801,400.2542,1,0,0.98823,0,0,383.5801,0.2748,0.84942
TV06_Face1.gazedata,2,control.bmp,4,999.918,2965.948,1300.01,266.645,283.2991,1,0,0.98719,0,0,266.645,0.13723,0.61091
TV06_Face1.gazedata,3,happy.bmp,4,1000.062,2983.407,1983.4651,-1,-1,1,0,1,0,0,1000,1,1
TV06_Face1.gazedata,4,control.bmp,5,1000.022,2967.2979,1400.1511,366.8,383.4651,1,0,0.9881,0,0,366.8,0.25506,0.34726
TV06_Face1.gazedata,5,neutral.bmp,4,1000.031,2966.1812,1316.6729,283.3281,299.989,1,0,0.98735,0,0,283.3281,0.15686,0.60682
TV06_Face1.gazedata,6,control.bmp,5,999.8901,2966.6431,1999.8359,-1,-1,0.97521,16.6741,0.58332,0,1,-1,-1,0.29286
TV06_Face1.gazedata,7,fearful.bmp,5,999.832,2983.5591,1400.04,350.178,366.874,1,0,0.98807,0,0,350.178,0.2355,0.88382
TV06_Face1.gazedata,8,fearful.bmp,4,1000.0181,2966.676,1999.907,-1,-1,1,0,1,0,0,1000,1,1
TV06_Face1.gazedata,9,control.bmp,4,999.989,2966.6282,1983.467,-1,-1,0.925,16.7131,0.60508,0,1,-1,-1,0.43519
TV06_Face1.gazedata,10,neutral.bmp,5,1000.022,2966.5779,1316.6709,283.3159,299.981,1,0,0.98734,0,0,283.3159,0.15684,0.8703
TV06_Face1.gazedata,11,neutral.bmp,5,1000.1611,2966.7209,1500.073,466.582,483.249,1,0,0.98889,0,0,466.582,0.37245,0.87865
TV06_Face1.gazedata,12,happy.bmp,5,1000.0029,2983.3689,1999.9341,-1,-1,1,0,1,0,0,1000,1,1
TV06_Face1.gazedata,13,happy.bmp,4,1000.0481,2965.9729,1350.0422,316.6589,333.3281,1,0,0.98765,0,0,316.6589,0.19607,0.85787
TV06_Face1.gazedata,14,fearful.bmp,4,999.988,2966.74,1983.325,-1,-1,1,0,1,0,0,1000,1,1
TV06_Face1.gazedata,15,happy.bmp,5,999.8372,2950.5,1316.677,283.5059,300.1729,1,0,0.98734,0,0,283.5059,0.15707,0.89484
TV06_Face2.gazedata,0,control.bmp,5,1000.2312,2987.1179,1983.9321,-1,-1,0.93333,116.6631,0.57138,0,1,-1,-1,0.77098
TV06_Face2.gazedata,1,neutral.bmp,5,1009.969,2967.2449,1343.231,299.907,316.5989,1,0,0.98757,0,0,299.907,0.17636,0.87883
TV06_Face2.gazedata,2,control.bmp,5,1000.053,2987.063,1316.7,283.313,299.978,1,0,0.98734,0,0,283.313,0.15684,0.87097
TV06_Face2.gazedata,3,fearful.bmp,4,1009.6851,2983.2629,2009.6021,-1,-1,1,0,1,0,0,1000,1,1
TV06_Face2.gazedata,4,neutral.bmp,4,1000.0959,2966.6599,1350.031,316.7209,333.271,1,0,0.98774,0,0,316.7209,0.19614,0.33476
TV06_Face2.gazedata,5,happy.bmp,4,999.9302,2983.3909,1333.3071,300.0498,316.71,1,0,0.9875,0,0,300.0498,0.17653,0.90417
TV06_Face2.gazedata,6,happy.bmp,5,1000.0759,2983.895,1333.115,299.7571,316.376,1,0,0.98753,0,0,299.7571,0.17618,0.32907
TV06_Face2.gazedata,7,fearful.bmp,5,1005.0508,2978.0759,2004.646,-1,-1,0.55738,740.145,1,0,1,-1,-1,1
TV06_Face2.gazedata,8,happy.bmp,4,1000.0039,2966.4851,1316.6121,283.3362,299.9941,1,0,0.98735,0,0,283.3362,0.15687,0.32637
TV06_Face2.gazedata,9,happy.bmp,5,999.9548,2966.5671,1433.2419,399.897,416.5671,1,0,0.37209,0,1,-1,-1,0.71131
TV06_Face2.gazedata,10,fearful.bmp,5,1002.168,2986.8691,1985.511,-1,-1,1,0,1,0,0,1000,1,1
TV06_Face2.gazedata,11,neutral.bmp,4,1010.001,2963.75,1993.3481,-1,-1,1,0,1,0,0,1000,1,1
TV06_Face2.gazedata,12,control.bmp,4,1002.5891,2986.4639,1998.614,-1,-1,0.23276,874.061,0.42055,0,1,-1,-1,0.22438
TV06_Face2.gazedata,13,fearful.bmp,4,1000.104,2983.3162,1983.4539,-1,-1,1,0,1,0,0,1000,1,1
TV06_Face2.gazedata,14,control.bmp,4,999.9019,2966.6001,1983.2668,-1,-1,1,0,0.68065,0,1,-1,-1,0.3389
TV06_Face2.gazedata,15,neutral.bmp,5,1012.1501,2950.3591,1312.1541,266.676,283.343,0.75,236.3901,0.9873,0,1,-1,-1,0.89097
